,importance
Butec 10micrograms/hour transdermal patches (Qdem Pharmaceuticals Ltd),-0.29586711427780926
Ibuprofen 200mg tablets,-0.2968070675706449
Hypromellose 1% eye drops,-0.29687582447862043
Meptazinol 200mg tablets,-0.29753418421624417
Geriatric 75 year screen,-0.29753418421624417
Solifenacin 5mg tablets,-0.2982648166320794
Laparoscopic cholecystectomy,-0.2988990922803379
Chlorphenamine 4mg tablets,-0.2992671707438308
Juvela gluten free fibre loaf sliced (Hero UK Ltd),-0.3001361248575268
Referred by GP,-0.300333422093547
Adalat LA 30 tablets (Bayer Plc),-0.300333422093547
Admit hospital emergency NOS,-0.300333422093547
Lower resp tract infection,-0.300333422093547
Atropine 1% eye drops,-0.3013549878353904
Pioglitazone 15mg tablets,-0.3015285780935104
O/E - Left diabetic foot at high risk,-0.30166116283304023
Atorvastatin 10mg tablets,-0.3020878594927665
Pravastatin 10mg tablets,-0.3029271702690901
Genius gluten free brown bread sliced (Genius Foods Ltd),-0.30366620878236245
Glutafin gluten free pasta macaroni penne (Dr Schar UK Ltd),-0.30366620878236245
Did not attend breast screening clinic,-0.3041340608163363
Pilonidal sinus/cyst,-0.3043874132828134
Hydrocortisone 1% / Clotrimazole 1% cream,-0.3043874132828134
Intertrigo,-0.3043874132828134
Influenza vaccination,-0.3056123643524142
Co-beneldopa 12.5mg/50mg capsules,-0.30581893030208557
Oxycodone 10mg capsules,-0.3061435772858153
Diabetic monitoring,-0.3062660950349573
10g monofilament sensation L foot normal,-0.30717326555978897
Minor surgery done + claimable,-0.307493892131544
[V]Person consulting for explanatn of investigation findings,-0.3082868344185972
Liquifilm Tears 1.4% eye drops (Allergan Ltd),-0.3084131201351855
Foot pain,-0.309779868736352
Hypothyroidism,-0.31258236343428814
No longer carer of patient with dementia,-0.31277287819033484
"Uterovaginal prolapse, unspecified",-0.31277287819033484
Urine protein/creatinine ratio,-0.31326042103925644
C/O: a swelling,-0.316675028918302
Seen in orthopaedic clinic,-0.318457592521065
Amiodarone 200mg tablets,-0.31851361157163266
Prednisolone 5mg soluble tablets,-0.31851361157163266
Seen in neurology clinic,-0.318716473457447
Saphenous vein graft replacement of four+ coronary arteries,-0.32119448584685717
Itraconazole 100mg capsules,-0.32174742685191104
Pityriasis versicolor,-0.32174742685191104
Diffuse idiopathic skeletal hyperostosis,-0.32174742685191104
Asthma treatment compliance satisfactory,-0.3229592749190413
Myalgia unspecified,-0.3257714588319281
Prednisolone 2.5mg tablets,-0.3257714588319281
10g monofilament sensation present,-0.3257803267884429
Levothyroxine sodium 50micrograms/5ml oral solution sugar...,-0.32790472255883757
Erectile dysfunction,-0.3282142928134109
NovaLife 1 ileostomy bag midi 923-10 Cut to fit 10mm-55mm/70mm Opaque (Dansac Ltd),-0.3282142928134109
C/O - feeling depressed,-0.3282142928134109
H/O: pneumonia,-0.3295316504811178
Prostap 3 DCS 11.25mg powder and solvent for suspension f...,-0.33179244730194735
Backache,-0.33184938385925156
Gabapentin 600mg tablets,-0.3332189450229992
Anbesol Adult Strength gel (Alliance Pharmaceuticals Ltd),-0.33469933697903964
Fast track referral for suspected lower GI cancer,-0.33562560150847714
Appetite loss - anorexia,-0.33562560150847714
ECG: atrial fibrillation,-0.33567969464892317
Tamsulosin 400microgram modified-release capsules,-0.3369877966927066
Referral to neurosurgeon,-0.3372949252915682
O/E - Amputated right below knee,-0.337434715070582
Self monitoring of blood glucose,-0.337434715070582
Carer annual health check,-0.337434715070582
10g monofilament sensation absent,-0.337434715070582
Frumil LS 20mg/2.5mg tablets (Sanofi),-0.3386244099072184
Amias 32mg tablets (Takeda UK Ltd),-0.3386244099072184
Zanidip 20mg tablets (Recordati Pharmaceuticals Ltd),-0.3386244099072184
Optometrist,-0.33888223403071904
Clarithromycin 250mg tablets,-0.33945238299396396
US scan of breast,-0.33945238299396396
Viazem XL 360mg capsules (Thornton & Ross Ltd),-0.34097735268387463
Adverse reaction to Colchicine,-0.34213908075091065
Patient advised re low cholesterol diet,-0.3428853357549227
Dexamethasone 500microgram tablets,-0.34302325410962076
[V]Palliative care,-0.34302325410962076
Follow-up arranged,-0.34302325410962076
Atrial fibrillation and flutter,-0.3432184414412542
Telephone encounter,-0.34468700744361125
Psoriasis NOS,-0.344916015991417
Offer of statin therapy,-0.34509000878703894
Bisoprolol 5mg tablets,-0.345196537296244
Asthma accident and emergency attendance since last visit,-0.3462723903640519
Ipratropium bromide 500micrograms/2ml nebuliser liquid un...,-0.3467005974865242
Symbicort 400/12 Turbohaler (AstraZeneca UK Ltd),-0.3467005974865242
Tiotropium bromide 2.5micrograms/dose solution for inhala...,-0.34670059748652426
Enjoys light exercise,-0.34688874039638246
Apixaban 5mg tablets,-0.3471543060526086
"eMED3 (2010) new statement issued, may be fit for work",-0.35029844318286224
Ramipril 5mg tablets,-0.35029844318286224
Prescription by GP,-0.3511443954766672
Vesicare 10mg tablets (Astellas Pharma Ltd),-0.3511443954766672
Implied consent for core Summary Care Record dataset upload,-0.3514522068517689
Exercise grading,-0.3545572323490336
Opticians,-0.3558451310487304
Pt advised re diabetic diet,-0.35759407441301516
Medication discussed with pharmacist,-0.35759407441301516
Enalapril 5mg tablets,-0.3579559669341014
Consent given for sharing EoLCC record,-0.35872851030732655
Spirometry,-0.3591789921737698
Sevredol 10mg tablets (Napp Pharmaceuticals Ltd),-0.3610682727327561
Dermatology referral,-0.3612742691627736
[D]Rash and other nonspecific skin eruption,-0.3612742691627736
Discharged from outpatients,-0.36142533087496054
Moxonidine 400microgram tablets,-0.36231989396474107
Non-woven fabric swab 4ply non-sterile 10cm x 10cm,-0.3631017591816793
Asacol 800mg MR gastro-resistant tablets (Warner Chilcott...,-0.3631642923638436
Ditropan 2.5mg tablets (Sanofi),-0.36320217815819444
Salamol 100micrograms/dose inhaler CFC free (Teva UK Ltd),-0.36327791481768124
Simvastatin 10mg tablets,-0.366602469843476
MSG:Referral to musculoskeletal clinic,-0.3666426853221747
Flip-Flo sterile catheter valve BFF5 (Bard Ltd),-0.3666892702964858
Eumovate 0.05% cream (GlaxoSmithKline UK Ltd),-0.3666892702964858
Infected insect bite,-0.3679330637975614
Cohort screening,-0.36871109208039066
TRUEresult testing strips (Nipro Diagnostics (UK) Ltd),-0.369011132323651
Issue of chronic obstructive pulmonary disease rescue pack,-0.3695847016558563
Pioglitazone 30mg tablets,-0.36959111300381275
Main spoken language English,-0.37263149779877347
Pramipexole 2.62mg modified-release tablets,-0.3739150692304666
Chloromycetin Redidrops 0.5% (AMCo),-0.3744911624962885
Bacterial conjunctivitis,-0.3744911624962885
MSG:Neurological referral,-0.37462957263029506
Modrasone 0.05% cream (Teva UK Ltd),-0.37576430291739454
Atopic dermatitis/eczema,-0.37576430291739454
Ileodress ileostomy bag standard S833 32mm Opaque (ConvaT...,-0.3763542635181824
Paroxetine 20mg tablets,-0.37643066590118446
Clobetasol 0.05% scalp application,-0.3764306659011845
Ramipril 2.5mg capsules,-0.3767196246961335
Simvador 20mg tablets (Discovery Pharmaceuticals),-0.37694724995581286
Trandolapril 2mg capsules,-0.3798785547030009
Referral to weight management service declined,-0.38047720631507487
Patient looks well,-0.38061684231714743
Refer for imaging,-0.38061684231714743
GPPAQ hours in last week spent walking - 3 hours or more,-0.3821788534263833
Total prosthetic replacement of knee joint using cement OS,-0.3823717544300911
Felodipine 10mg modified-release tablets,-0.38349330600997766
[D]Epistaxis,-0.3843121573902613
Sprain wrist ligament,-0.3843121573902613
Levemir Penfill 100units/ml solution for injection 3ml cartridges (Novo Nordisk Ltd),-0.38438601895931085
"SenSura Mio ileostomy bag with filter, maxi 10424 40mm Neutral grey (Coloplast Ltd)",-0.38438601895931085
Co-dydramol 10mg/500mg tablets,-0.38728891733519144
Loratadine 10mg tablets,-0.38747526603793847
Moxonidine 200microgram tablets,-0.38871615702695067
Sebco ointment (Derma UK Ltd),-0.3898370239556498
[V]Issue of repeat prescription,-0.39075844673876353
Seborrhoeic wart,-0.39075844673876353
Voice hoarseness,-0.39160122290830884
Betaxolol 0.25% eye drops,-0.393649800282001
Clarithromycin 500mg tablets,-0.3937869168662369
Canesten 1% cream (Bayer Plc),-0.39549364956633326
LimbO limb protector adult half leg normal build standard...,-0.39608869689879334
Reports - administration,-0.39642947970270714
Gaviscon Advance oral suspension aniseed (Reckitt Benckis...,-0.3972747580146021
Otomize ear spray (Teva UK Ltd),-0.39872858813209167
Amoxicillin 250mg capsules,-0.40054934900851613
MSG:Referral to podiatrist,-0.40092092665329904
Chest pain,-0.4019229275395053
Memory loss symptom,-0.4024593083050919
Patient's condition the same,-0.4026830705285021
Lyrica 100mg capsules (Pfizer Ltd),-0.4026830705285021
Estraderm MX 25 patches (Novartis Pharmaceuticals UK Ltd),-0.40279023425862037
Non-smoker,-0.40592316184626576
Fast alcohol screening test,-0.40746940235004064
Clinical management plan agreed,-0.4075310642429576
GSF supportive care stage 1 - advancing disease,-0.40763308579239144
Quinine bisulfate 300mg tablets,-0.40766328994669987
Cancer care review,-0.4080282679452331
Diarrhoea symptoms,-0.4082350115402535
District nurse visit,-0.4082350115402535
Prescription not collected,-0.40878692342419065
MST Continus 60mg tablets (Napp Pharmaceuticals Ltd),-0.40941969015063007
Standard chest X-ray normal,-0.4103556121313726
Appointment,-0.4111777475641578
Metformin 1g / Sitagliptin 50mg tablets,-0.41194600157134414
Inhaler technique observed,-0.4128333159840726
Pruritus NOS,-0.4128949630255806
Zomorph 30mg modified-release capsules (Ethypharm UK Ltd),-0.4131149006432143
Seborrhoeic keratosis,-0.4132813064389603
Education about lifestyle for risk of diabetes,-0.4132899927408471
Trochanteric bursitis,-0.41387400891398013
Glucophage SR 500mg tablets (Merck Serono Ltd),-0.41387545017983585
Referral to smoking cessation advisor,-0.4156848693421538
E45 cream (Forum Health Products Ltd),-0.4165227022646892
Insertion of ring pessary into vagina,-0.41693965248269604
Gynaecology referral,-0.41693965248269604
Clinical management plan review,-0.4179261864854107
Letter invite to screening,-0.4186958310623887
Dihydrocodeine 60mg modified-release tablets,-0.4189709807847065
Asthma medication review,-0.41917179219530754
[M]Basal cell carcinoma NOS,-0.41933751037292555
Rozex 0.75% gel (Galderma (UK) Ltd),-0.41933751037292555
Hydrocele,-0.41933751037292555
Odaban 20% spray (Bracey's Pharmaceuticals Ltd),-0.4204923304471807
Viagra 100mg tablets (Pfizer Ltd),-0.4204923304471807
Hirudoid 0.3% cream (Genus Pharmaceuticals Ltd),-0.42092503579226404
Co-codamol 8mg/500mg capsules,-0.42094988872923766
Sulfasalazine 500mg gastro-resistant tablets,-0.42112223262876947
Darifenacin 15mg modified-release tablets,-0.42375065497042685
Ibuprofen 200mg capsules,-0.42472320806576797
O/E - painful ear,-0.4248682396572128
GPPAQ hrs last wk spent house work/child care-1hr less than 3hrs,-0.4262171103739996
GPPAQ hrs last wk spent physical exercise-1hr but less than 3hrs,-0.4262171103739996
Stemetil 5mg tablets (Sanofi),-0.4288243976361749
Pregabalin 100mg capsules,-0.43190986991570385
Fexofenadine 120mg tablets,-0.43197061276970444
Digoxin 250microgram tablets,-0.4332372118894224
Immunological referral,-0.4333577829002735
Juvela gluten free fresh white loaf sliced (Hero UK Ltd),-0.43339520247476104
Tramadol 200mg modified-release tablets,-0.4335596126295299
Skinoren 20% cream (Bayer Plc),-0.43640745167003864
Dymista 137micrograms/dose / 50micrograms/dose nasal spra...,-0.43640745167003864
Codipar 15mg/500mg tablets (AMCo),-0.4364153664209502
Seroquel 25mg tablets (AstraZeneca UK Ltd),-0.4364153664209502
Simple eye ointment,-0.43642384782841304
Systane Ultra eye drops (Alcon Laboratories (UK) Ltd),-0.43642384782841304
Hearing problem,-0.43645218764192456
MSG:Referral to audiological scientist,-0.43645218764192456
Optive Plus 0.5% eye drops (Allergan Ltd),-0.43645867267794647
Bimatoprost 300micrograms/ml eye drops,-0.43645867267794647
Average home systolic blood pressure,-0.4364732263972325
Average home diastolic blood pressure,-0.4364732263972325
Abdominal aortic aneurysm screening offered,-0.43648542822559366
Hydromoor 0.3% eye drops 0.4ml unit dose preservative free (Moorfields Pharmaceuticals),-0.4380508037600568
Bronchodilators used a maximum of once daily,-0.4391316230441774
Stopped drinking alcohol,-0.43951187334035935
Except rheumatoid arthritis quality indicator: pt unsuitable,-0.4396104623257656
General surgery,-0.4398446502479283
Discussed with pharmacist,-0.4405360596760657
Acidex Advance oral suspension aniseed (Pinewood Healthcare),-0.4405360596760657
Diclofenac 2.32% gel,-0.4405360596760657
Adverse reaction to non steroidal anti inflammatory drugs,-0.4405360596760657
Peak exp. flow rate: PEFR/PFR,-0.4414172535510932
Low back pain,-0.4422263156362813
Nebivolol 5mg tablets,-0.4426007708440022
Morton neuroma,-0.44290761011320057
Physiotherapist,-0.44318255295502973
Terbinafine 1% cream,-0.44703804988978363
Referred to vascular surgeon,-0.4485348895469876
Endarterectomy of femoral artery NEC,-0.4485348895469876
Waist measurement declined,-0.4490277026222379
Rheumatoid arthritis,-0.44996450455803716
Bumetanide 5mg tablets,-0.4504022641856639
Xismox XL 60 tablets (Thornton & Ross Ltd),-0.4504022641856639
Azithromycin 250mg tablets,-0.4504022641856639
Matrifen 25micrograms/hour transdermal patches (Teva UK Ltd),-0.4504022641856639
Ex smoker,-0.4514509808514987
"Colecalciferol 1,000unit capsules",-0.4533565207191414
O/E - visual acuity L-eye =6/9,-0.4543920883764675
O/E - visual acuity R-eye =6/9,-0.4543920883764675
Counselled by a doctor,-0.4544002508653501
Candesartan 32mg tablets,-0.4544784913790325
23-12-15: Craniotomy and Evacuation of Right Frontal ICH. 26-12-15: Tracheostomy,-0.45449539656777915
Vaniqa 11.5% cream (Almirall Ltd),-0.45522884784784956
Latanoprost 50micrograms/ml eye drops,-0.456212615237654
Venaxx XL 75mg capsules (AMCo),-0.4565770632417717
Acute non-ST segment elevation myocardial infarction,-0.45855184811326677
Costochondritis NOS,-0.4588318879454535
Exception reporting: rheumatoid arthritis quality indicators,-0.4603726086247552
Chronic kidney disease stage 3A,-0.4603726086247552
ECG - general,-0.4603726086247552
Appointment date,-0.46280279420277437
Moderate frailty,-0.46449240166151473
Palliative care plan review,-0.4647154957345322
YAG laser capsulotomy of lens,-0.46500113708777613
Seen in pain clinic,-0.46527730742618756
Pathology,-0.4661873059328672
Referral letter,-0.46895366391508864
Canesten HC cream (Bayer Plc),-0.4689705768348068
SpeediCath catheter male 14Ch 28414 (Coloplast Ltd),-0.4707364029673595
Dizziness symptom,-0.4707721218408614
Constipation,-0.4710433756287185
Allergic rhinitis,-0.4710433756287185
"Colecalciferol 3,200unit capsules",-0.4716153679560806
Hesitancy of micturition,-0.4716153679560806
Consent given to share patient data with specified 3rd party,-0.4717431540875847
Brief intervention for excessive alcohol consumptn declined,-0.4719693608720086
Has a carer,-0.4719693608720086
Heavy smoker - 20-39 cigs/day,-0.4719693608720086
Bronchodilators used more than once daily,-0.4727728860987461
Varenicline 1mg tablets and Varenicline 500microgram tablets,-0.4750792299123236
Rheumatic disorder annual review invitation,-0.4750792299123236
Drug Rx stopped-medical advice,-0.47572986044779564
Inhaler technique - poor,-0.4767708220575556
TRUEplus lancets 0.36mm/28gauge (Nipro Diagnostics (UK) Ltd),-0.4769191980167166
Monopost 50micrograms/ml eye drops 0.2ml unit dose (Spect...,-0.4789664217481087
Timolol 1mg/g gel eye drops 0.4g unit dose preservative free,-0.4789664217481087
Prednisolone 5mg gastro-resistant tablets,-0.4793565715775785
Co-amilofruse 2.5mg/20mg tablets,-0.4823750216273178
Forceval capsules (Alliance Pharmaceuticals Ltd),-0.4823750216273178
Mammography - screening,-0.48301717991084486
Naproxen 250mg tablets,-0.4836131620847288
Acute reaction to stress,-0.4849373118773132
Fracture at wrist and hand level,-0.4858279256113939
Disease modifying antirheumatic drug therapy initiated,-0.4858792353263011
Shared care - specialist / GP,-0.4858792353263011
Naproxen 375mg gastro-resistant tablets,-0.48678223688156824
Nitrolingual 400micrograms/dose pump sublingual spray (Me...,-0.488567127053964
Nitrolingual 400micrograms/dose pump sublingual spray (Merck Serono Ltd),-0.488567127053964
Echocardiogram,-0.48859346798373193
Neditol XL 4mg capsules (Aspire Pharma Ltd),-0.4899996640988974
Pregabalin 300mg capsules,-0.4899996640988974
Oedema - symptom,-0.49190711965174483
White British - ethnic category 2001 census,-0.49208247869639343
Lumecare Hypromellose 0.3% eye drops 0.5ml unit dose (Med...,-0.49287000501756534
Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets,-0.4928700050175654
Activa class II unisex ribbed sock standard stock size Me...,-0.4934267788468046
Drug therapy,-0.49406442361119196
Vardenafil 20mg tablets,-0.4942133873971869
Eprosartan 300mg tablets,-0.4945383022983129
Thick & Easy powder (Fresenius Kabi Ltd),-0.4950561843506405
Seen by speech therapist,-0.4950561843506405
Capasal Therapeutic shampoo (Dermal Laboratories Ltd),-0.4954471700990202
Chronic kidney disease annual review,-0.4964529739076039
Lifestyle advice regarding diet,-0.49909195425202396
British or mixed British - ethnic category 2001 census,-0.5003043131095868
Influenza vaccination second telephone invitation,-0.5008663421110748
Chronic kidney disease stage 3B without proteinuria,-0.5014462813673708
Does not have mobile telephone,-0.5023709835946031
Herpes zoster vaccination declined,-0.5023709835946031
Tegretol 100mg tablets (Novartis Pharmaceuticals UK Ltd),-0.502748926128912
24 Hour ECG,-0.5037163922674003
Co-codamol 30mg/500mg tablets,-0.503983402158508
Tramadol 100mg modified-release capsules,-0.5047215278117383
Vildagliptin 50mg / Metformin 850mg tablets,-0.5054701682943634
Seen by optometrist,-0.5054701682943634
Abdomen examined - NAD,-0.5060083548341336
Unilet ComforTouch lancets 0.375mm/28gauge (Owen Mumford Ltd),-0.5061890440246478
CHADS2 risk score,-0.5065246863741764
Lacri-lube eye ointment (Allergan Ltd),-0.5078134784017857
Medication review without patient,-0.5090985352446352
Hydrocortisone 1% / Miconazole 2% ointment,-0.5103953339604804
Leukomed T dressing 8cm x 10cm (BSN medical Ltd),-0.5141013441425325
Relvar Ellipta 184micrograms/dose / 22micrograms/dose dry...,-0.5141958516493348
Carpal tunnel decompression,-0.5151933548039772
Saxagliptin 5mg tablets,-0.5151933548039772
Oilatum Junior bath additive (GlaxoSmithKline Consumer He...,-0.5153914900075361
Lipodermatosclerosis,-0.5153914900075361
Error entry deleted,-0.5167837564381259
Clonazepam 2mg tablets,-0.5172360582250024
Telmisartan 80mg tablets,-0.5172360582250024
Dermatitis NOS,-0.5179450530995185
Constipation NOS,-0.5183388947670131
Bisoprolol 2.5mg tablets,-0.5185406025712804
Hyabak 0.15% eye drops preservative free (Thea Pharmaceut...,-0.5198841889440089
Chr dis monitor - 3rd recall,-0.5202494544072674
Gaviscon Advance Mint chewable tablets (Reckitt Benckiser Healthcare (UK) Ltd),-0.5214506924561414
Losartan 100mg / Hydrochlorothiazide 12.5mg tablets,-0.5216436630664263
Ideal weight,-0.5224800126137982
Prescription by another organisation,-0.5230150264845007
Referral to neurology special interest general practitioner,-0.5259806626019164
Seen in diabetic eye clinic,-0.5268185446595582
Primary open reduction fracture bone & intramedull fixation,-0.5269551973369945
Medicine use review done by community pharmacist,-0.528063187518534
111 contact disposition to 999 transfer,-0.528063187518534
Medication changed,-0.5280752038338079
Loperamide 2mg capsules,-0.5280803163137794
Breast screening declined,-0.5281558838346639
Fluoxetine 20mg capsules,-0.5282495041833601
Ankle swelling symptom,-0.5287201262840946
Vagifem 10microgram vaginal tablets (Novo Nordisk Ltd),-0.5287201262840946
GPCOG - general practitioner assessment of cognition,-0.5287201262840947
Other abnormal uterine and vaginal bleeding,-0.5287201262840947
Referral for smoking cessation service offered,-0.5324845856809995
Hylo-Tear 0.1% eye drops preservative free (Scope Ophthalmics Ltd),-0.5339283082357955
VitA-POS eye ointment preservative free (Scope Ophthalmics Ltd),-0.5339283082357955
Co-codamol 15mg/500mg tablets,-0.5359644361086636
Asthma monitoring by nurse,-0.5360030715966472
Patient feels well,-0.5361687835953647
Pravastatin 20mg tablets,-0.5363691082395059
Blood flow tests,-0.5376510913942437
CAPTOPRIL 50mg tablets,-0.5386853675834774
Lichen planus,-0.544100748214326
Rivaroxaban 15mg tablets,-0.5449420495735454
Consent given for communication by SMS text messaging,-0.5453699270919083
Consent given for communication by email,-0.5453699270919083
Leg swelling symptom,-0.5455063306260548
C/O - a headache,-0.5466555876651085
Adipine XL 60mg tablets (Chiesi Ltd),-0.5471101117769643
Paracetamol 250mg/5ml oral suspension sugar free,-0.5479706075239518
Referral for further care,-0.5512007536859366
Gaviscon Advance oral suspension peppermint (Reckitt Benckiser Healthcare (UK) Ltd),-0.5542299582902841
Glipizide 5mg tablets,-0.5568820768342979
Seen in general medical clinic,-0.5585455252622531
Letter received,-0.5594004316469878
O/E - weight,-0.5595848318944201
Ultrasound scan of foot,-0.5647088419979417
Syringe ear to remove wax,-0.5647088419979417
Asthma control step 2,-0.5652502123471209
Chemydur 60XL tablets (AMCo),-0.5652597395557986
"eMED3 (2010) new statement issued, not fit for work",-0.5661183534628015
Dermacool 5% cream (Pern Consumer Products Ltd),-0.5692318236389227
White soft paraffin 50% / Liquid paraffin 50% ointment,-0.5692318236389227
Standing blood pressure reading,-0.5703017565661578
Pioglitazone 15mg / Metformin 850mg tablets,-0.5706104801890172
Pioglitazone 45mg tablets,-0.571306552200408
Tension headache,-0.5731245703660285
Docusate 100mg capsules,-0.5731979892131984
Bill/fee sent,-0.5740521790197359
Simvastatin 40mg tablets,-0.5747122818734667
Notification of disease NOS,-0.5769185345977886
Transtec 70micrograms/hour transdermal patches (Napp Phar...,-0.5795811789840087
Trimethoprim 100mg tablets,-0.5795811789840087
Swelling,-0.5796755666556427
Canagliflozin 300mg tablets,-0.5798788222322859
Malignant neoplasm of ovary,-0.5813862902398462
Cetraben Emollient Cream,-0.5813862902398462
Diet poor,-0.5831419486229242
Rheumatol. disorder monitoring,-0.5831552790958681
Test request : Urea and electrolytes,-0.5832054962746823
Humulin I 100units/ml suspension for injection 3ml cartri...,-0.5833132380569247
Xalatan 50micrograms/ml eye drops (Pfizer Ltd),-0.5834082676686418
Oxerutins 250mg capsules,-0.5834082676686418
BuTrans 5micrograms/hour transdermal patches (Napp Pharma...,-0.5836541884285573
No consent for seasonal influenza vaccination,-0.5842915826549699
Vildagliptin 50mg / Metformin 1g tablets,-0.5843767895932626
C/O erectile dysfunction,-0.5848007191144793
Stress at home,-0.5851556240501246
Atorvastatin 80mg tablets,-0.5859037699588558
Statin declined,-0.5866903905328327
Chest infection NOS,-0.5868593268811229
Quinapril 20mg tablets,-0.586965624027088
Magnetic resonance imaging,-0.5871150589490429
Blood pressure monitoring,-0.5877766564929081
Bimatoprost 100micrograms/ml eye drops,-0.5881614902472637
Adcal-D3 750mg/200unit caplets (ProStrakan Ltd),-0.5887155638807048
Co-beneldopa 25mg/100mg capsules,-0.58884481181318
Rozex 0.75% cream (Galderma (UK) Ltd),-0.5902479201103106
Otitis externa,-0.590563932393186
[D] Urgency of micturition,-0.590563932393186
Movicol oral powder 13.8g sachets lemon & lime (Norgine Phar,-0.5920342916736465
Zolmitriptan 5mg orodispersible tablets sugar free,-0.5954916896601377
Lives with spouse,-0.5959261475010015
Cardiovascular disease monitoring,-0.5959261475010015
Chronic obstructive pulmonary disease monitoring admin,-0.5987735107573894
"Nystatin 100,000units/ml oral suspension",-0.5995824595197461
Injection of steroid into carpometacarpal joint of thumb,-0.6017788360503463
Spondylosis NOS,-0.602526642489938
Impaired glucose tolerance,-0.6042172480796814
Arthralgia of multiple joints,-0.6043570207452467
Viscotears 2mg/g liquid gel (Bausch & Lomb UK Ltd),-0.6057938709082697
Phenergan 25mg tablets (Sanofi),-0.6062386492771263
Is a carer,-0.6075737519276369
Bisoprolol 10mg tablets,-0.6086836859067608
Venlafaxine 75mg tablets,-0.6089886295789348
Acute gingivitis,-0.6124117512748439
Diazepam 2mg tablets,-0.613508824666231
Hay fever - pollens,-0.6160280039448751
Frozen shoulder,-0.616336689884973
Anxiety states,-0.6175125183043414
Lansoprazole 15mg gastro-resistant capsules,-0.6175125183043414
Seen in audiology clinic,-0.6186194551208009
Seen in clinic,-0.6204180651018617
Medication review done by pharmacy technician,-0.6234098957939506
Carer health check offered,-0.624694291743908
Refer to audiologist,-0.6253609055570276
Diphenhydramine 50mg tablets,-0.6258501753844334
Timoptol 0.5% eye drops (Santen UK Ltd),-0.6261675902332553
Waist circumference,-0.6292743334583579
C/O - low back pain,-0.6295812266118548
[SO]Rotator cuff,-0.630668156128195
Had a collapse,-0.6311607940843079
Consultation,-0.6312618042811851
Atrovent 20micrograms/dose inhaler CFC free (Boehringer I...,-0.6331364558231845
Letter sent to outside agency,-0.6340229944505205
Peptac liquid peppermint (Teva UK Ltd),-0.6340458445640862
Priadel 400mg modified-release tablets (Sanofi),-0.6346605779477601
Unsuccessful attempt to contact patient by telephone,-0.6349764166560211
Light drinker,-0.6365654297743235
Visual disturbances,-0.6394278396043849
[X]Other chronic pain,-0.63952637073931
Degenerative disc disease NOS,-0.63952871489715
Ketoprofen 2.5% gel,-0.6442728440465202
Over the counter aspirin therapy,-0.6464403940091239
Montelukast 10mg tablets,-0.6480628994954154
Viral upper respiratory tract infection NOS,-0.6509209794412831
Chaperone refused,-0.6521835938857958
Fosinopril 20mg tablets,-0.6525598604466061
MSG:Gynaecological referral,-0.6529301030689098
Sharpsafe disposal unit Yellow (Frontier Medical Products Ltd),-0.6545893891666377
Humulin I KwikPen 100units/ml suspension for injection 3ml pre-filled pen (Eli Lilly and Company Ltd),-0.6545893891666377
Seen in diabetic clinic,-0.6548525453714721
Baker's cyst,-0.6552059763837674
Cerumol ear drops (Thornton & Ross Ltd),-0.6552059763837674
Sirdupla 25micrograms/dose / 125micrograms/dose inhaler (...,-0.6565715134856791
Obesity,-0.6566533924463418
Admin reason for encounter,-0.6574530041003662
Epaderm ointment (Molnlycke Health Care Ltd),-0.6575494394309485
"Simpla Plus sterile leg bag 21571 500ml bag, 6cm tube (Co...",-0.6576525755315091
O/E - Left diabetic foot at increased risk,-0.6585500691089863
Nefopam 30mg tablets,-0.6598215878488078
African - ethnic category 2001 census,-0.6606383107840593
Timoptol-LA 0.25% ophthalmic gel-forming solution (Santen...,-0.6644393697733573
Adcal-D3 chewable tablets tutti frutti (Kyowa Kirin Ltd),-0.6644521256248491
Fortisip Bottle strawberry (Nutricia Ltd),-0.6645055988731309
Light smoker - 1-9 cigs/day,-0.6651394495824394
Diabetes structured education programme declined,-0.6665434034761563
Raloxifene 60mg tablets,-0.6666435211377042
[D]Impaired glucose tolerance,-0.6667425045479551
Influenza vaccination invitation first letter sent,-0.6694670476174718
Iopidine 5mg/ml eye drops (Novartis Pharmaceuticals UK Ltd),-0.6704475175833241
Dorzolamide 20mg/ml / Timolol 5mg/ml eye drops,-0.6704475175833241
Percent predicted FEV1,-0.6706436294423158
"BD Micro-Fine + lancets 0.3mm/30gauge (Becton, Dickinson UK Ltd)",-0.6718612826551893
Rivaroxaban 20mg tablets,-0.6767134168388524
Fax sent to:,-0.6783914058612921
Asthma causes daytime symptoms most days,-0.6835338589999899
Celluvisc 0.5% eye drops 0.4ml unit dose (Allergan Ltd),-0.6843508568301679
Avanafil 100mg tablets,-0.6847895993936836
Stopped smoking,-0.6847895993936836
Doublebase Gel (Pump Dispenser),-0.6860456532851722
Zerobase 11% cream (Thornton & Ross Ltd),-0.6867072201141945
Home visit planned by doctor,-0.6910239977345235
Chronic obstructive pulmonary disease monitoring 3rd letter,-0.6925718603494714
Diethylamine salicylate 10% cream,-0.6926115062054553
Seretide 500 Accuhaler (GlaxoSmithKline UK Ltd),-0.694205548451067
Impaired glucose regulation,-0.6945503402721815
Fax received,-0.694593540031179
Hand pain,-0.6946292683654771
MSG:Referral to upper gastrointestinal surgeon,-0.696045581144077
