,importance
Adcal-D3 750mg/200unit caplets (ProStrakan Ltd),-0.4189962399464783
NovaLife 1 soft convex colostomy bag midi 971-34 Cut to f...,-0.4219421392614893
Cosopt eye drops (Santen UK Ltd),-0.4226182187470856
BuTrans 5micrograms/hour transdermal patches (Napp Pharma...,-0.4250801248071916
Trigeminal neuralgia NOS,-0.42508012480719176
Carbamazepine 100mg tablets,-0.42508012480719176
Hylo-Tear 0.1% eye drops preservative free (Scope Ophthalmics Ltd),-0.42600849845362065
CosmoCol Lemon and Lime Flavour oral powder sachets (Stirling Anglian Pharmaceuticals Ltd),-0.4283267112943719
Canesten HC cream (Bayer Plc),-0.42851122145999243
Senna 7.5mg tablets,-0.43033623129722276
Cystitis,-0.43123008500646276
Sevredol 10mg tablets (Napp Pharmaceuticals Ltd),-0.4318946370927097
GPPAQ hrs last wk spent house work/child care-some but less 1hr,-0.4356104418727325
Symbicort 200/6 Turbohaler (AstraZeneca UK Ltd),-0.4378357262494014
Venaxx XL 75mg capsules (AMCo),-0.44013752791072414
Decompensated cardiac failure,-0.440227960958487
Rozex 0.75% gel (Galderma (UK) Ltd),-0.4402832687382536
[M]Basal cell carcinoma NOS,-0.4402832687382536
Hydrocele,-0.4402832687382536
Adalat LA 30 tablets (Bayer Plc),-0.4408146269357378
Movelat gel (Genus Pharmaceuticals Ltd),-0.4408644979981953
Propranolol 80mg modified-release capsules,-0.44319911066340134
Mefenamic acid 250mg capsules,-0.44509649962718895
Hydrocortisone 1% / Miconazole 2% ointment,-0.44914631661434323
Metformin 1g / Sitagliptin 50mg tablets,-0.44914631661434323
Simvador 40mg tablets (Discovery Pharmaceuticals),-0.44955685861749384
Hyperthyroidism,-0.45014888385980123
Carbimazole 20mg tablets,-0.45014888385980123
GPPAQ usual level of walking pace - steady,-0.4517629365820759
GPPAQ hrs in last week spent walking-1hr but less than 3hrs,-0.4517629365820759
Pramipexole 2.62mg modified-release tablets,-0.45225860741791063
Atorvastatin 10mg tablets,-0.4523103303022915
Trospium chloride 20mg tablets,-0.45298761719537883
Timoptol-LA 0.25% ophthalmic gel-forming solution (Santen...,-0.453661259976138
Mole of skin,-0.4544470611175804
Benzocaine 1mg/dose oromucosal spray sugar free,-0.4558383943169424
Phenoxymethylpenicillin 250mg/5ml oral solution,-0.4558383943169424
Clenil Modulite 100micrograms/dose inhaler (Chiesi Ltd),-0.45698557813989354
Letrozole 2.5mg tablets,-0.4587758637430732
Transtec 70micrograms/hour transdermal patches (Napp Phar...,-0.46018094364732814
Co-dydramol 10mg/500mg tablets,-0.46183949464414376
Intertrigo,-0.4620426226154398
Pilonidal sinus/cyst,-0.4620426226154398
Hydrocortisone 1% / Clotrimazole 1% cream,-0.4620426226154398
Fybogel Hi-Fibre Orange 3.5g effervescent granules sachet...,-0.463659145690847
Tamsulosin 400microgram modified-release capsules,-0.4655394502758677
"Simpla Plus sterile leg bag 21571 500ml bag, 6cm tube (Co...",-0.46668368949762845
Tegretol 200mg tablets (Novartis Pharmaceuticals UK Ltd),-0.4685418851107812
Juvela gluten free fibre loaf sliced (Hero UK Ltd),-0.4685596787635863
Juvela gluten free fresh white loaf sliced (Hero UK Ltd),-0.4685596787635863
Simple eye ointment,-0.4685675411031687
Systane Ultra eye drops (Alcon Laboratories (UK) Ltd),-0.4685675411031687
Terbinafine 250mg tablets,-0.4685868640985792
Pholcodine 10mg/5ml linctus strong,-0.46861385155956947
Oilatum Bath Formula (GlaxoSmithKline Consumer Healthcare),-0.46861385155956947
Malignant neoplasm of rib,-0.46862329944818853
Sleep disorders,-0.46862329944818853
Modrasone 0.05% cream (Teva UK Ltd),-0.46864615289779726
Atopic dermatitis/eczema,-0.46864615289779726
Chloromycetin Redidrops 0.5% (AMCo),-0.46864878984012937
Bacterial conjunctivitis,-0.46864878984012937
Codipar 15mg/500mg tablets (AMCo),-0.46867130898617804
Seroquel 25mg tablets (AstraZeneca UK Ltd),-0.46867130898617804
Dymista 137micrograms/dose / 50micrograms/dose nasal spra...,-0.4686877356808965
Skinoren 20% cream (Bayer Plc),-0.4686877356808965
Secondary malignant neoplasm of lung,-0.4686879169689998
Secondary malignant neoplasm of liver,-0.4686879169689998
Acute reaction to stress,-0.4693511398957643
Myalgia unspecified,-0.4701018629755239
Prednisolone 2.5mg tablets,-0.4701018629755239
Ipratropium bromide 20micrograms/dose inhaler CFC free,-0.4702735689587496
Senna 7.5mg/5ml oral solution sugar free,-0.4708240206630537
Cetraben Emollient Cream,-0.47312347010822026
Malignant neoplasm of ovary,-0.47312347010822026
Symbicort 400/12 Turbohaler (AstraZeneca UK Ltd),-0.4747032127978264
Doxadura 4mg tablets (Discovery Pharmaceuticals),-0.4747032127978264
Doxadura 2mg tablets (Discovery Pharmaceuticals),-0.4747032127978264
Prednisolone 5mg tablets,-0.4763391021263625
Vitamins capsules,-0.47882053838056143
Allevyn Adhesive dressing 12.5cm x 12.5cm square (Smith &...,-0.47882053838056143
Post-traumatic wound infection NEC,-0.47882053838056143
Prostap 3 DCS 11.25mg powder and solvent for suspension f...,-0.4792621291834078
Peppermint oil 0.2ml gastro-resistant modified-release ca...,-0.4795645345410838
Simvastatin 10mg tablets,-0.48128153917556826
Pioglitazone 15mg / Metformin 850mg tablets,-0.4851354005649677
Canesten 1% cream (Bayer Plc),-0.4851672249730615
Timolol 0.25% eye gel,-0.487671622718813
Anxiety with depression,-0.48775218000974563
Ditropan 2.5mg tablets (Sanofi),-0.49480353585398085
Valsartan 80mg capsules,-0.4971454136658344
Risperidone 500microgram tablets,-0.49734070753842075
Zomorph 10mg modified-release capsules (Archimedes Pharma...,-0.4994061157242289
Dansac GX-tra Seals 725-30/30 30mm (Dansac Ltd),-0.5
Co-codamol 15mg/500mg capsules,-0.5001419476497917
Clinitas Carbomer 0.2% eye gel (Altacor Ltd),-0.5015962456165792
Capasal Therapeutic shampoo (Dermal Laboratories Ltd),-0.5017014755504134
Vaniqa 11.5% cream (Almirall Ltd),-0.5027539015848227
Laceration - leg,-0.5028661547834535
FreeStyle Lite testing strips (Abbott Laboratories Ltd),-0.5028661547834535
Buprenorphine 200microgram sublingual tablets sugar free,-0.505650723794952
Trimethoprim 200mg tablets,-0.5063663028095666
Candesartan 8mg tablets,-0.5068477656388795
Avamys 27.5micrograms/dose nasal spray (GlaxoSmithKline UK Ltd),-0.5072713421871964
Orahesive powder S106 (ConvaTec Ltd),-0.5151468598940304
Eumovate 0.05% cream (GlaxoSmithKline UK Ltd),-0.5219549566137163
MSG:Hip joint pain,-0.5257395971876313
Movicol oral powder 13.8g sachets lemon & lime (Norgine Phar,-0.5291470290440419
Losartan 100mg tablets,-0.5367037818960334
Chlorphenamine 4mg tablets,-0.5389719506766747
Nefopam 30mg tablets,-0.5396468470745148
Flaminal Forte Protease-Modulating Matrix Gel 15 g,-0.5398444264091666
"Ciclesonide Cfc-free inhaler 160 micrograms/actuation, 120 doses",-0.5398444264091666
Seretide 125 Evohaler (GlaxoSmithKline UK Ltd),-0.5409963255649362
Dermacool 5% cream (Pern Consumer Products Ltd),-0.5439493748959421
Fusidic acid 2% cream,-0.5443808097255475
Adverse reaction to Colchicine,-0.5474721407489341
Dexamethasone 0.1% eye drops 0.4ml unit dose preservative...,-0.5481732195152196
Dorzolamide 2% / Timolol 0.5% eye drops 0.2ml unit dose p...,-0.5481732195152196
Latanoprost 50micrograms/ml eye drops 0.2ml unit dose pre...,-0.5481732195152196
Neutrogena T/Gel Therapeutic shampoo (Johnson & Johnson Ltd),-0.5485760653899823
Bisoprolol 5mg tablets,-0.5528227394854535
Acute conjunctivitis,-0.5550722464892153
Acute exacerbation of chronic obstructive airways disease,-0.5560773954556025
Bisoprolol 1.25mg tablets,-0.5564664026366621
Salamol 100micrograms/dose inhaler CFC free (Teva UK Ltd),-0.5571943385301203
Perindopril erbumine 4mg tablets,-0.5587190680402081
Fenofibrate micronised 160mg tablets,-0.5589950808786992
Amitriptyline 25mg tablets,-0.5614351454161942
Fluoxetine 20mg capsules,-0.5639337852700681
LimbO limb protector adult half leg normal build standard...,-0.564864893449299
Gaviscon Advance oral suspension peppermint (Reckitt Benc...,-0.5654159611954325
Thiamine 100mg tablets,-0.5674486537786869
Lamotrigine 50mg tablets,-0.5768799031594549
Acquired unequal leg length,-0.5796831735565723
Morton neuroma,-0.5800561641837298
Oilatum Emollient (GlaxoSmithKline Consumer Healthcare),-0.5859200187792792
Atrovent 20micrograms/dose inhaler CFC free (Boehringer I...,-0.5878752143214252
Cabergoline 500microgram tablets,-0.5891641733847334
Dihydrocodeine 60mg modified-release tablets,-0.5899721135261534
Salamol 100micrograms/dose Easi-Breathe inhaler (Teva UK ...,-0.5899986075838886
Losartan 100mg / Hydrochlorothiazide 12.5mg tablets,-0.5902394132155225
CAPTOPRIL 50mg tablets,-0.5906610947730292
Adcal-D3 chewable tablets tutti frutti (Kyowa Kirin Ltd),-0.5929638402815712
Canagliflozin 300mg tablets,-0.5943167020796853
Prednisolone acetate 1% eye drops,-0.5967263768970649
Phenytoin sodium 50mg capsules (Flynn Pharma Ltd),-0.5982274532177521
Fybogel Mebeverine effervescent granules sachets orange (...,-0.5995509485750066
Pizotifen 500microgram tablets,-0.6049558409039593
Ibuprofen 800mg modified-release tablets,-0.607679050504585
Seborrhoeic keratosis,-0.6078730314576493
Sertraline 50mg tablets,-0.608144598984991
Vildagliptin 50mg / Metformin 850mg tablets,-0.6142249085477383
Co-beneldopa 50mg/200mg capsules,-0.6158635650726755
Metformin 500mg/5ml oral solution sugar free,-0.6165951698803985
Estriol 0.01% cream with applicator,-0.6167567128811735
Aviva testing strips (Roche Diabetes Care Ltd),-0.6170294893620034
SpeediCath catheter male 14Ch 28414 (Coloplast Ltd),-0.6227933439585396
Basal cell carcinoma,-0.6227933439585396
Spiriva 18microgram inhalation powder capsules (Boehringe...,-0.6238684011375235
Oxycodone 40mg modified-release tablets,-0.6240623337478595
Lantus 100units/ml solution for injection 3ml pre-filled ...,-0.6270443927182777
Resource ThickenUp Clear powder (Nestle Health Science),-0.6290974048286033
Betaxolol 0.25% eye drops,-0.6301238538094076
Betamethasone valerate 0.025% cream,-0.6301818771893328
Solifenacin 5mg tablets,-0.6329198408915833
Folic acid 400microgram tablets,-0.6331383931694448
Glaucoma,-0.6398610566367584
Constipation NOS,-0.6408108937122952
Bumetanide 1mg tablets,-0.6434483740595369
Phenytoin sodium 100mg capsules,-0.6437130876485708
Meloxicam 7.5mg tablets,-0.6441198548421685
Biceps tendinitis,-0.6451153941706763
Morphgesic SR 10mg tablets (AMCo),-0.6451781026587051
Simpla S5 drainable night drainage bag 346145 2litre (Coloplast Ltd),-0.6457618166743556
"Nova 1 convex urostomy bag 894-37 6mm convexity, cut to fit 15mm-37mm Clear (Dansac Ltd)",-0.6457618166743556
Sprain wrist ligament,-0.6457926104029771
[D]Epistaxis,-0.6457926104029771
Nebivolol 5mg tablets,-0.6477737391827603
Apixaban 5mg tablets,-0.6528817613434359
Metronidazole 0.75% cream,-0.6534989224581804
Tenif 50mg/20mg modified-release capsules (AstraZeneca UK...,-0.654969268429665
Asasantin Retard capsules (Boehringer Ingelheim Ltd),-0.654969268429665
Tenoretic 100mg/25mg tablets (AstraZeneca UK Ltd),-0.655286445513068
Rosuvastatin 20mg tablets,-0.655286445513068
Neditol XL 4mg capsules (Aspire Pharma Ltd),-0.6555385519849334
Latanoprost 50micrograms/ml / Timolol 5mg/ml eye drops,-0.6617111309805246
Gaviscon Advance oral suspension peppermint (Reckitt Benckiser Healthcare (UK) Ltd),-0.6630601695014526
Furosemide 40mg tablets,-0.6641759136324803
Rivaroxaban 20mg tablets,-0.6653934515695185
Baker's cyst,-0.6689888280490967
Cerumol ear drops (Thornton & Ross Ltd),-0.6689888280490967
Movicol Plain oral powder 13.7g sachets (Norgine Pharmaceuticals Ltd),-0.6709731175503951
Humulin I KwikPen 100units/ml suspension for injection 3ml pre-filled pen (Eli Lilly and Company Ltd),-0.6739704247929108
Sharpsafe disposal unit Yellow (Frontier Medical Products Ltd),-0.6739704247929108
Ibuprofen 600mg effervescent granules sachets,-0.6775189838315665
Atorvastatin 80mg tablets,-0.6780275141106781
Depo-Medrone with Lidocaine suspension for injection 2ml ...,-0.6803849772890493
Trochanteric bursitis,-0.6803849772890495
Enoxaparin sodium 100mg/1ml solution for injection pre-fi...,-0.6851848734821995
Drusen of optic disc - April 2017,-0.6866992139079467
Ankylosing spondylitis,-0.687547580045222
Trusopt 2% eye drops (Santen UK Ltd),-0.6887084238666509
Oilatum cream (GlaxoSmithKline Consumer Healthcare),-0.6909424878630137
Contour Next testing strips (Bayer Diagnostics Manufactur...,-0.6921744369043898
Tramadol 150mg modified-release capsules,-0.6969007886713025
Unifine Pentips hypodermic insulin needles for pre-filled...,-0.7037324511509364
Efcortesol 100mg/1ml solution for injection ampoules (AMCo),-0.7037324511509364
Meptazinol 200mg tablets,-0.7037730990011832
Nifedipine 20mg modified-release capsules,-0.7037730990011832
Glyceryl trinitrate 400micrograms/dose pump sublingual spray,-0.7097254642823692
Sevredol 20mg tablets (Napp Pharmaceuticals Ltd),-0.7137866457507545
Climaval 1mg tablets (Novartis Pharmaceuticals UK Ltd),-0.7161940779531786
Asbestosis,-0.7175119014127753
Xalatan 50micrograms/ml eye drops (Pfizer Ltd),-0.7187102669927307
Rheumatoid arthritis,-0.7199464383922518
Misoprostol 200microgram tablets,-0.7212573496514405
Tensipine MR 20 tablets (Thornton & Ross Ltd),-0.7276897791223986
Clobetasol 0.05% ointment,-0.7278636464314426
Easyhaler Salbutamol sulfate 100micrograms/dose dry powde...,-0.728016734184429
Co-codamol 8mg/500mg tablets,-0.7345348570429908
Pioglitazone 30mg tablets,-0.7355988399386785
Percent predicted FEF 25-75,-0.7386181372573646
Mebeverine 200mg modified-release capsules,-0.7469426231613869
Co-beneldopa 25mg/100mg capsules,-0.7513980089648302
BD Micro-Fine + hypodermic insulin needles for pre-filled...,-0.7520042244144386
Clonidine 25microgram tablets,-0.7528451562833377
GPPAQ hours in last week spent walking - none,-0.754787556540687
Diazepam 5mg tablets,-0.7551498447523737
Anxiety states,-0.7561211484104108
Hydrocortisone 10mg tablets,-0.7565831377468489
Dermatitis NOS,-0.7584350880357935
Amoxicillin 250mg capsules,-0.759076579249566
Optive Plus 0.5% eye drops (Allergan Ltd),-0.759504379553997
Linagliptin 5mg tablets,-0.7614393719708057
Sciatica,-0.7628278056758779
Scheriproct ointment (Bayer Plc),-0.7656739349442041
Metronidazole 400mg tablets,-0.7656739349442041
Amoxicillin 250mg/5ml oral suspension,-0.7727932222634054
Co-codamol 8mg/500mg effervescent tablets,-0.7727932222634055
Sirdupla 25micrograms/dose / 125micrograms/dose inhaler (Mylan),-0.7735659056408632
Ganfort 0.3mg/ml / 5mg/ml eye drops (Allergan Ltd),-0.7844383935505883
Trimethoprim 100mg tablets,-0.7890904742185201
Forceval capsules (Alliance Pharmaceuticals Ltd),-0.7913705087146683
Lidocaine 40mg/2ml (2%) solution for injection ampoules,-0.7924613852187992
Pregabalin 225mg capsules,-0.8069611979726531
Viral upper respiratory tract infection NOS,-0.8105850284796046
Viagra 100mg tablets (Pfizer Ltd),-0.8217037086247763
Odaban 20% spray (Bracey's Pharmaceuticals Ltd),-0.8217037086247763
Referral letter,-0.823617566573236
Macrogol compound oral powder sachets NPF sugar free,-0.8238035498117617
Doublebase Gel (Pump Dispenser),-0.8252859695986596
MST Continus 10mg tablets (Napp Pharmaceuticals Ltd),-0.8265066929664527
Arthralgia of multiple joints,-0.8277163083657839
Shingles (Herpes Zoster) vaccine (live) powder and solvent for suspension for injection 0.65ml pre-filled syringes,-0.830276165842095
Rosuvastatin 5mg tablets,-0.8341075215717944
Viazem XL 360mg capsules (Thornton & Ross Ltd),-0.8354617586358016
Hycosan Extra 0.2% eye drops (Scope Ophthalmics Ltd),-0.8395973844315255
[X] Horners syndrome,-0.8428451383383285
Tildiem LA 300 capsules (Sanofi),-0.8460356239877176
Cefalexin 250mg tablets,-0.8526699979667092
Quinine sulfate 300mg tablets,-0.8549128843280265
Test request : Urea and electrolytes,-0.8559319218285649
Tympanic membrane perforation,-0.8588605223658197
Doxazosin 8mg modified-release tablets,-0.8614031840474804
[D] Urgency of micturition,-0.8656902235144025
Otitis externa,-0.8656902235144025
Fultium-D3 800unit capsules (Internis Pharmaceuticals Ltd),-0.8662184305812817
Impaired glucose regulation,-0.868475984683708
Levetiracetam 500mg tablets,-0.8725734891166714
Eprosartan 400mg tablets,-0.8806669690135985
Low back pain,-0.8866810413430954
Celluvisc 0.5% eye drops 0.4ml unit dose (Allergan Ltd),-0.8955709028866656
Seretide 500 Accuhaler (GlaxoSmithKline UK Ltd),-0.8955791649792973
Hydrea 500mg capsules (Bristol-Myers Squibb Pharmaceutica...,-0.8967279749162839
Montelukast 10mg tablets,-0.9030022979416883
Methyldopa 250mg tablets,-0.9173688178067467
Dorzolamide 20mg/ml / Timolol 5mg/ml eye drops,-0.9220339409609353
Ingrowing great toe nail,-0.9337006430908045
"Uterovaginal prolapse, unspecified",-0.9337438070159498
Activa class II unisex ribbed sock standard stock size Me...,-0.9354473468455405
Timoptol-LA 0.25% ophthalmic gel-forming solution (Santen UK Ltd),-0.9370718293170736
Diethylamine salicylate 10% cream,-0.9370843238989988
Degenerative disc disease NOS,-0.9370908516499252
Clonic hemifacial spasm,-0.937103231755896
Diclofenac sodium 25mg gastro-resistant tablets,-0.9371102629590321
Acute ST segment elevation myocardial infarction,-0.937115061845647
Ibuprofen 200mg tablets,-0.9371273571567134
Psoriasis NOS,-0.9371350666670325
Nebivolol 2.5mg tablets,-0.9371390952021027
Type 2 diabetes mellitus,-0.937142620572601
Benign paroxysmal positional vertigo or nystagmus,-0.9371444120093921
Bisoprolol 10mg tablets,-0.9371445426062521
"Tricuspid regurgitation, cause unspecified",-0.9371507145465872
Elleste Solo 2mg tablets (Meda Pharmaceuticals Ltd),-0.9371577830462066
Compression hosiery class I below knee stocking circular knit made to measure,-0.9371579168652457
TIA/ ? stroke,-0.9371595934852487
Enstilar 50micrograms/g / 0.5 mg/g cutaneous foam (LEO Pharma),-0.9371600983343756
Phenobarbital 15mg tablets,-0.9371677091067638
Scabies,-0.9371679782740828
High frequency deafness,-0.9371737610166769
Diclofenac sodium 50mg gastro-resistant / Misoprostol 200...,-0.9371763042311194
[D]Sleep apnoea syndrome,-0.937201954630303
Skin and subcutaneous tissue diseases,-0.9372054643909916
"Sanofi Pasteur Msd Pneumococcal Polysaccharide Vaccine, Solution For Injection 0.5 ml vial",-0.9372054884492875
Cefalexin 500mg capsules,-0.9372061905013818
23-12-15: Craniotomy and Evacuation of Right Frontal ICH. 26-12-15: Tracheostomy,-0.9372073788861003
Morphine 10mg modified-release tablets,-0.9372086076126986
Travatan 40micrograms/ml eye drops (Alcon Laboratories (U...,-0.9372086381123683
Gaviscon Advance Mint chewable tablets (Reckitt Benckiser Healthcare (UK) Ltd),-0.9372113672084373
Sumatriptan 6mg/0.5ml solution for injection pre-filled syringes with device,-0.9372115521807975
Test request : Stool culture,-0.9372177712418905
Visual disturbances,-0.9372189164215352
Pravastatin 10mg tablets,-0.9372212173353036
"Allergy, unspecified",-0.9372281156967798
Aquamax cream (Intrapharm Laboratories Ltd),-0.93722899742936
NovaLife Active colostomy bag with filter 807-20 Cut to f...,-0.9372316478774952
Synalar 0.025% cream (Derma UK Ltd),-0.9372489678784994
Acute non-ST segment elevation myocardial infarction,-0.9372494511282863
Irbesartan 300mg tablets,-0.9372527168436446
Hydromoor 0.3% eye drops 0.4ml unit dose preservative free (Moorfields Pharmaceuticals),-0.9372529536768186
Co-codamol 8mg/500mg capsules,-0.9372544641394427
Motor neurone disease,-0.9372775846871652
Long term condition care planning invitation,-0.9372904008803163
Butec 5micrograms/hour transdermal patches (Qdem Pharmace...,-0.9372968285594314
COPD monitoring invite 2,-0.9373096643500661
[D]Breast imaging abnormal,-0.9373109098503393
Quinine sulfate 200mg tablets,-0.9373121170263448
Buccastem M 3mg tablets (Alliance Pharmaceuticals Ltd),-0.9373124562175952
Gynaecology referral,-0.9373136335078769
Cyclizine 50mg tablets,-0.9373596564470974
Chloramphenicol 1% eye ointment,-0.9374582100965744
Timolol 1mg/g gel eye drops 0.4g unit dose preservative free,-0.9393272605017895
[D]Loin pain,-0.9393782467014477
Urology referral,-0.9393782467014477
Monopost 50micrograms/ml eye drops 0.2ml unit dose (Spect...,-0.941503169097731
Bimatoprost 100micrograms/ml eye drops,-0.9416500372435257
Flixonase 50micrograms/dose aqueous nasal spray (GlaxoSmi...,-0.9441799655822284
LoFric Sense hydrophilic catheter female 10Ch 4161025 15c...,-0.9533544288287823
Muscle injury / strain,-0.9533544288287823
Fluticasone propionate 500micrograms/dose / Salmeterol 50...,-0.9588057907472881
Lidocaine 100mg/10ml (1%) solution for injection ampoules,-0.9618997869853941
Calculus of kidney,-0.9646897113239614
Morphine 10mg modified-release capsules,-0.9655782512338384
OxyNorm 5mg capsules (Napp Pharmaceuticals Ltd),-0.9658049444215304
Bisoprolol 7.5mg tablets,-0.9667949456326939
Nasonex 50micrograms/dose nasal spray (Merck Sharp & Dohm...,-0.9680626635398117
Arthralgia of acromioclavicular joint,-0.9685893942621171
Sildenafil 20mg tablets,-0.9686954728664103
Lobar (pneumococcal) pneumonia,-0.9687157258444385
Dermatitis/dermatoses,-0.9695963307144496
Tiotropium bromide 2.5micrograms/dose solution for inhala...,-0.9804076886516511
Eucerin Intensive 10% cream (Beiersdorf UK Ltd),-0.9865481772488315
Timoptol 0.5% eye drops (Santen UK Ltd),-0.9868977272508034
Juvela gluten free crispy rice cereal (Hero UK Ltd),-1.0
Diprobase ointment (Bayer Plc),-1.0
Beclometasone 50micrograms/dose nasal spray,-1.0
Pregabalin 100mg capsules,-1.0
Cutaneous horn,-1.0
Nova colostomy bag 801-35 35mm Opaque (Dansac Ltd),-1.0
Maxidex 0.1% eye drops (Alcon Laboratories (UK) Ltd),-1.0
Acute right otitis media,-1.0
Neurology referral,-1.0
Tension headache,-1.0
Shoulder pain,-1.0
Dorzolamide 2% eye drops,-1.0
Wet senile macular degeneration,-1.0
Boil of gluteal region,-1.0
Sirdupla 25micrograms/dose / 125micrograms/dose inhaler (...,-1.0
Adalat retard 10mg tablets (Bayer Plc),-1.0
Alendronic acid 10mg tablets,-1.0
Acute sinusitis,-1.0
Diphenhydramine 50mg tablets,-1.0
Loceryl 5% medicated nail lacquer (Galderma (UK) Ltd),-1.0
Raloxifene 60mg tablets,-1.0
Ocular hypertension,-1.0
Co-tenidone 50mg/12.5mg tablets,-1.0
Ibuprofen 200mg modified-release capsules,-1.0
Avanafil 100mg tablets,-1.0
Naproxen 375mg gastro-resistant tablets,-1.0
Fortisip Bottle strawberry (Nutricia Ltd),-1.0
Co-amoxiclav 250mg/125mg tablets,-1.0
Suppurative and unspecified otitis media,-1.0
Sulfasalazine 500mg gastro-resistant tablets,-1.0
Chronic rhinitis,-1.0
Adcal 1500mg chewable tablets (Kyowa Kirin Ltd),-1.0
Atrial fibrillation and flutter,-1.0
Lyrica 100mg capsules (Pfizer Ltd),-1.0
Carbamazepine 200mg tablets,-1.0
Thick & Easy powder (Fresenius Kabi Ltd),-1.0
Dislocation of radius - distal,-1.0
Digital mucous cyst,-1.0
Etoricoxib 120mg tablets,-1.0
"SenSura Soft Seal Multichamber convex urostomy bag, maxi 11815 Cut to fit 15mm-43mm Clear (Coloplast Ltd)",-1.0
Senile macular degeneration,-1.0
Clinical Letter letter,-1.0
Etoricoxib 90mg tablets,-1.0
Omeprazole 20mg gastro-resistant capsules,-1.0
Macrocytosis - no anaemia,-1.0
Piriton 4mg tablets (GlaxoSmithKline Consumer Healthcare),-1.0
Warfarin 5mg tablets,-1.0
ActiLymph class 2 (23-32mmHg) below knee closed toe lymph...,-1.0
Beconase Aqueous 50micrograms/dose nasal spray (GlaxoSmit...,-1.0024776119909191
Betahistine 16mg tablets,-1.0145890272861062
Propranolol 40mg tablets,-1.0153897125640108
Acute exacerbation of asthma,-1.0301917067999038
Maxitrol eye drops (Novartis Pharmaceuticals UK Ltd),-1.041165852892328
Qvar 100 Autohaler (Teva UK Ltd),-1.0697272962322124
Aveeno cream (Johnson & Johnson Ltd),-1.0712480282210457
Creon 25000 gastro-resistant capsules (BGP Products Ltd),-1.0749389292657203
Hypothyroidism,-1.0949735200624886
Loratadine 10mg tablets,-1.1117221151758292
Dihydrocodeine 30mg tablets,-1.1321360424461435
Daktacort 2%/1% cream (Janssen-Cilag Ltd),-1.1500980717865066
Viscotears 2mg/g liquid gel (Bausch & Lomb UK Ltd),-1.1612475178326847
OxyContin 15mg modified-release tablets (Napp Pharmaceuti...,-1.1829548599817197
IHD - Ischaemic heart disease,-1.2110226223036837
Nitrofurantoin 50mg capsules,-1.2140960328245853
Carbocisteine 375mg capsules,-1.2299494588432802
AeroChamber Plus (GlaxoSmithKline UK Ltd),-1.2328754331131424
Indapamide 2.5mg tablets,-1.2553952964313204
Doxazosin 1mg tablets,-1.2554262029507557
Chemydur 60XL tablets (AMCo),-1.337672783381561
Aqueous cream,-1.3499861213862303
Memantine 10mg tablets,-1.3593781023672322
Dermol cream (Dermal Laboratories Ltd),-1.411781575472032
Lansoprazole 15mg gastro-resistant capsules,-1.4123425261858742
Prednisolone 5mg gastro-resistant tablets,-1.6653703122798267
